PooledFundId,PooledFundName,PooledFundCodeAbbrv,ContributionCode,FiscalYear,DonorName,DonorCode,GMSDonorID,GMSDonorName,CountryCode,PledgeDate,PledgeAmt,PipeLineDate,PaidDate, PaidAmt ,ExpectedDate,PledgeAmtLocalCurrency,PledgeAmtCurrencyExchangeRate,PaidAmtLocalCurrency,PaidAmtCurrencyExchangeRate, PledgeAmtLocal , PaidAmtLocal 
23,Afghanistan,AFG23,CHF/000117/HAF10/6-2020/6754,2020,Government of Germany,7,11,Germany,DE,05-06-20,1635702.57,01-01-01,15-06-20,"1,685,946.00",01-01-01,EUR ,0.91,EUR ,0.88,"1,481,947","1,481,947"
23,Afghanistan,AFG23,CHF/000117/HAF10/9-2020/6989,2020,Government of Germany,7,11,Germany,DE,04-09-20,1188650.72,01-01-01,21-09-20,"1,185,834.00",01-01-01,EUR ,0.84,EUR ,0.84,"1,000,844","1,000,844"
23,Afghanistan,AFG23,CHF/000134/HAF10/3-2020/6584,2020,Government of Ireland,129,13,Ireland,IE,19-03-20,551025.81,01-01-01,28-04-20,"531,776.00",01-01-01,EUR ,0.88,EUR ,0.92,"487,107","487,107"
23,Afghanistan,AFG23,CHF/000130/HAF10/12-2020/7306,2020,Government of Iceland,995,55,Iceland,IS,08-12-20,235183.44,01-01-01,18-12-20,"235,183.44",01-01-01,ISK ,133.07,ISK ,133.07,"31,295,860","31,295,860"
23,Afghanistan,AFG23,CHF/000055/HAF10/4-2020/6623,2020,Government of Australia,2,3,Australia,AU,07-04-20,2511480.47,01-01-01,02-06-20,"2,711,598.44",01-01-01,AUD ,1.63,AUD ,1.51,"4,083,667","4,083,667"
23,Afghanistan,AFG23,CHF/000055/HAF10/4-2020/6656,2020,Government of Australia,2,3,Australia,AU,01-04-20,3153238.22,01-01-01,14-04-20,"3,153,238.22",01-01-01,AUD ,1.63,AUD ,1.63,"5,127,165","5,127,165"
23,Afghanistan,AFG23,CHF/000204/HAF10/12-2020/7445,2020,Government of Republic of Korea,14,63,Republic of Korea,KR,15-12-20,2500000,01-01-01,18-12-20,"2,500,000.00",01-01-01,USD ,1,USD ,1,"2,500,000","2,500,000"
23,Afghanistan,AFG23,CHF/000187/HAF10/12-2020/7308,2020,Government of Norway,12,17,Norway,NO,03-12-20,574110.32,01-01-01,16-12-20,"574,110.32",01-01-01,NOK ,8.84,NOK ,8.84,"5,073,413","5,073,413"
23,Afghanistan,AFG23,CHF/000187/HAF10/7-2020/6904,2020,Government of Norway,12,17,Norway,NO,28-07-20,1004571.5,01-01-01,13-08-20,"1,038,951.84",01-01-01,NOK ,9.37,NOK ,9.06,"9,410,826","9,410,826"
23,Afghanistan,AFG23,CHF/000182/HAF10/4-2020/6611,2020,Government of Netherlands,11,16,Netherlands,NL,01-04-20,4311804,01-01-01,07-04-20,"4,311,804.00",01-01-01,EUR ,0.91,EUR ,0.91,"3,906,494","3,906,494"
23,Afghanistan,AFG23,CHF/000142/HAF10/6-2020/6822,2020,Government of Kazakhstan,872,146,Kazakhstan,KZ,24-06-20,50000,01-01-01,10-07-20,"50,000.00",01-01-01,USD ,1,USD ,1,"50,000","50,000"
23,Afghanistan,AFG23,CHF/000155/HAF10/8-2020/6912,2020,Government of Luxembourg,10,15,Luxembourg,LU,10-08-20,410433.2,01-01-01,08-09-20,"414,332.80",01-01-01,EUR ,0.85,EUR ,0.84,"348,868","348,868"
23,Afghanistan,AFG23,CHF/000232/HAF10/1-2020/5647,2020,Government of Switzerland,16,24,Switzerland,CH,01-01-19,1099950,01-01-01,31-01-20,"1,099,950.00",01-01-01,USD ,1,USD ,1,"1,099,950","1,099,950"
23,Afghanistan,AFG23,CHF/000232/HAF10/10-2020/7035,2020,Government of Switzerland,16,24,Switzerland,CH,22-09-20,999950,01-01-01,20-10-20,"999,950.00",01-01-01,USD ,1,USD ,1,"999,950","999,950"
23,Afghanistan,AFG23,CHF/000551/HAF10/3-2020/5982,2020,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,18-07-19,16478390.86,01-01-01,06-05-20,"16,130,400.00",01-01-01,GBP ,0.79,GBP ,0.81,"12,984,972","12,984,972"
23,Afghanistan,AFG23,CHF/000551/HAF10/7-2020/6852,2020,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,14-07-20,12217059.95,01-01-01,28-09-20,"12,880,500.00",01-01-01,GBP ,0.81,GBP ,0.77,"9,883,601","9,883,602"
23,Afghanistan,AFG23,CHF/000555/HAF10/3-2020/6553,2020,Sida,20,22,Sweden,SE,09-03-20,5808066.38,01-01-01,16-03-20,"5,905,469.88",01-01-01,SEK ,9.64,SEK ,9.48,"55,989,760","55,989,760"
23,Afghanistan,AFG23,CHF/012386/HAF10/8-2020/6939,2020,UN Foundation/UN Partnership Office,131,132,Private donations (through UNF),UNF,17-08-20,3090.75,01-01-01,16-09-20,"3,090.75",01-01-01,USD ,1,USD ,1,"3,091","3,091"
23,Afghanistan,AFG23,CHF/012386/HAF10/12-2021/8338,2021,UN Foundation/UN Partnership Office,131,132,Private donations (through UNF),UNF,07-12-21,143760.1,01-01-01,29-12-21,"143,760.10",01-01-01,USD ,1,USD ,1,"143,760","143,760"
23,Afghanistan,AFG23,CHF/010472/HAF10/12-2021/8295,2021,Government of Montenegro,114,114,Montenegro,ME,14-12-21,100000,01-01-01,17-12-21,"100,000.00",01-01-01,USD ,1,USD ,1,"100,000","100,000"
23,Afghanistan,AFG23,CHF/013645/HAF10/11-2021/8162,2021,"Government of the United Kingdom (Foreign, Commonwealth & Development Office)",994,9,United Kingdom,GB,23-11-21,23947200,01-01-01,30-11-21,"23,947,200.00",01-01-01,GBP ,0.75,GBP ,0.75,"17,888,558","17,888,558"
23,Afghanistan,AFG23,CHF/013645/HAF10/12-2021/8290,2021,"Government of the United Kingdom (Foreign, Commonwealth & Development Office)",994,9,United Kingdom,GB,13-12-21,26460000,01-01-01,17-12-21,"26,460,000.00",01-01-01,GBP ,0.75,GBP ,0.75,"19,897,920","19,897,920"
23,Afghanistan,AFG23,CHF/013645/HAF10/9-2021/7996,2021,"Government of the United Kingdom (Foreign, Commonwealth & Development Office)",994,9,United Kingdom,GB,16-09-21,13660000,01-01-01,23-09-21,"13,660,000.00",01-01-01,GBP ,0.72,GBP ,0.72,"9,876,180","9,876,180"
23,Afghanistan,AFG23,CHF/000555/HAF10/3-2021/7607,2021,Sida,20,22,Sweden,SE,31-03-21,6523611.74,01-01-01,06-04-21,"6,321,727.67",01-01-01,SEK ,8.49,SEK ,8.76,"55,359,369","55,359,369"
23,Afghanistan,AFG23,CHF/000555/HAF10/9-2021/7984,2021,Sida,20,22,Sweden,SE,06-09-21,2318119.34,01-01-01,09-09-21,"2,318,119.34",01-01-01,SEK ,8.64,SEK ,8.64,"20,026,233","20,026,233"
23,Afghanistan,AFG23,CHF/000551/HAF10/3-2021/5982,2021,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,18-07-19,16696182.11,01-01-01,13-05-21,"18,349,500.00",01-01-01,GBP ,0.79,GBP ,0.72,"13,156,592","13,156,592"
23,Afghanistan,AFG23,CHF/000232/HAF10/10-2021/8051,2021,Government of Switzerland,16,24,Switzerland,CH,22-10-21,3157845,01-01-01,16-11-21,"3,157,845.00",01-01-01,USD ,1,USD ,1,"3,157,845","3,157,845"
23,Afghanistan,AFG23,CHF/000232/HAF10/1-2021/5647,2021,Government of Switzerland,16,24,Switzerland,CH,01-01-19,999950,01-01-01,19-02-21,"999,950.00",01-01-01,USD ,1,USD ,1,"999,950","999,950"
23,Afghanistan,AFG23,CHF/000155/HAF10/4-2021/7673,2021,Government of Luxembourg,10,15,Luxembourg,LU,29-04-21,409556.4,01-01-01,04-06-21,"426,038.55",01-01-01,EUR ,0.85,EUR ,0.82,"349,352","349,352"
23,Afghanistan,AFG23,CHF/000137/HAF10/12-2021/8409,2021,Government of Italy,9,14,Italy,IT,17-12-21,12055451.69,01-01-01,29-12-21,"12,055,451.69",01-01-01,EUR ,0.89,EUR ,0.89,"10,705,241","10,705,241"
23,Afghanistan,AFG23,CHF/000134/HAF10/4-2021/7667,2021,Government of Ireland,129,13,Ireland,IE,27-04-21,586567.41,01-01-01,05-05-21,"605,740.92",01-01-01,EUR ,0.85,EUR ,0.83,"500,342","500,342"
23,Afghanistan,AFG23,CHF/000182/HAF10/9-2021/7970,2021,Government of Netherlands,11,16,Netherlands,NL,01-09-21,11805282.24,01-01-01,15-09-21,"11,819,220.00",01-01-01,EUR ,0.85,EUR ,0.85,"10,010,879","10,010,879"
23,Afghanistan,AFG23,CHF/000182/HAF10/11-2021/8111,2021,Government of Netherlands,11,16,Netherlands,NL,17-11-21,11259680,01-01-01,24-11-21,"11,259,680.00",01-01-01,EUR ,0.87,EUR ,0.87,"9,818,441","9,818,441"
23,Afghanistan,AFG23,CHF/000187/HAF10/7-2021/7912,2021,Government of Norway,12,17,Norway,NO,01-07-21,1444461.34,01-01-01,01-08-21,"1,406,158.10",01-01-01,NOK ,8.52,NOK ,8.75,"12,302,477","12,302,477"
23,Afghanistan,AFG23,CHF/000187/HAF10/9-2021/8009,2021,Government of Norway,12,17,Norway,NO,24-09-21,2129556.06,01-01-01,07-10-21,"2,106,406.07",01-01-01,NOK ,8.64,NOK ,8.74,"18,407,883","18,407,883"
23,Afghanistan,AFG23,CHF/000055/HAF10/5-2021/7679,2021,Government of Australia,2,3,Australia,AU,29-04-21,1540496.89,01-01-01,11-05-21,"1,572,815.00",01-01-01,AUD ,1.31,AUD ,1.29,"2,024,213","2,024,213"
23,Afghanistan,AFG23,CHF/000130/HAF10/9-2021/7995,2021,Government of Iceland,995,55,Iceland,IS,16-09-21,192604.01,01-01-01,23-09-21,"192,604.01",01-01-01,ISK ,126.99,ISK ,126.99,"24,458,783","24,458,783"
23,Afghanistan,AFG23,CHF/000134/HAF10/10-2021/8060,2021,Government of Ireland,129,13,Ireland,IE,27-10-21,1148800.1,01-01-01,23-11-21,"1,132,990.92",01-01-01,EUR ,0.86,EUR ,0.87,"987,968","987,968"
23,Afghanistan,AFG23,CHF/000119/HAF10/12-2020/7464,2021,Government of Greece,996,53,Greece,GR,31-12-20,36844.92,01-01-01,07-01-21,"36,844.92",01-01-01,EUR ,0.82,EUR ,0.82,"30,029","30,029"
23,Afghanistan,AFG23,CHF/000117/HAF10/9-2021/7985,2021,Government of Germany,7,11,Germany,DE,14-09-21,5841488.33,01-01-01,28-09-21,"5,848,385.01",01-01-01,EUR ,0.85,EUR ,0.85,"4,953,582","4,953,582"
23,Afghanistan,AFG23,CHF/000117/HAF10/7-2021/7865,2021,Government of Germany,7,11,Germany,DE,02-07-21,2360673.99,01-01-01,19-07-21,"2,360,674.00",01-01-01,EUR ,0.84,EUR ,0.84,"1,978,245","1,978,245"
23,Afghanistan,AFG23,CHF/000117/HAF10/12-2021/8253,2021,Government of Germany,7,11,Germany,DE,07-12-21,11046452.2,01-01-01,14-12-21,"11,046,452.20",01-01-01,EUR ,0.89,EUR ,0.89,"9,809,250","9,809,250"
23,Afghanistan,AFG23,CHF/000117/HAF10/4-2021/7656,2021,Government of Germany,7,11,Germany,DE,20-04-21,4645718.38,01-01-01,05-05-21,"4,797,576.00",01-01-01,EUR ,0.85,EUR ,0.83,"3,962,798","3,962,798"
23,Afghanistan,AFG23,CHF/000117/HAF10/10-2021/8057,2021,Government of Germany,7,11,Germany,DE,27-10-21,69244071.91,01-01-01,03-11-21,"69,405,480.00",01-01-01,EUR ,0.86,EUR ,0.86,"59,549,902","59,549,902"
23,Afghanistan,AFG23,CHF/000112/HAF10/12-2021/8484,2021,Government of France,50,50,France,FR,30-12-21,13513513.51,01-01-01,27-12-21,"13,513,513.51",01-01-01,EUR ,0.89,EUR ,0.89,"12,000,000","12,000,000"
23,Afghanistan,AFG23,CHF/000078/HAF10/12-2021/7629,2021,Government of Canada,119,7,Canada,CA,25-03-21,2379168.42,01-01-01,08-06-21,"2,479,613.44",01-01-01,CAD ,1.26,CAD ,1.21,"2,995,373","2,995,373"
23,Afghanistan,AFG23,CHF/000078/HAF10/12-2021/8058,2021,Government of Canada,119,7,Canada,CA,22-10-21,1568421.25,01-01-01,01-11-21,"1,616,719.47",01-01-01,CAD ,1.27,CAD ,1.23,"1,995,032","1,995,032"
23,Afghanistan,AFG23,CHF/000078/HAF10/3-2021/7628,2021,Government of Canada,119,7,Canada,CA,25-03-21,2401213.58,01-01-01,14-04-21,"2,391,715.10",01-01-01,CAD ,1.26,CAD ,1.26,"3,023,128","3,023,128"
23,Afghanistan,AFG23,CHF/000061/HAF10/11-2021/8138,2021,Government of Belgium,4,6,Belgium,BE,23-11-21,2303553.46,01-01-01,03-12-21,"2,262,048.00",01-01-01,EUR ,0.87,EUR ,0.89,"2,008,699","2,008,699"
23,Afghanistan,AFG23,CHF/000095/HAF10/1-2021/7511,2021,Government of Denmark,5,8,Denmark,DK,01-01-21,5628490.85,01-01-01,14-01-21,"5,628,490.85",01-01-01,DKK ,6.06,DKK ,6.06,"34,103,026","34,103,026"
23,Afghanistan,AFG23,CHF/000090/HAF10/12-2021/8438,2021,Government of Croatia,1001,156,Croatia,HR,03-12-21,136085.65,01-01-01,29-12-21,"136,085.64",01-01-01,EUR ,0.89,EUR ,0.89,"120,844","120,844"
23,Afghanistan,AFG23,CHF/000093/HAF10/11-2021/8084,2021,Government of Cyprus,45,45,Cyprus,CY,05-11-21,58109.24,01-01-01,15-11-21,"57,176.30",01-01-01,EUR ,0.86,EUR ,0.87,"49,858","49,858"
23,Afghanistan,AFG23,CHF/000095/HAF10/6-2021/7822,2021,Government of Denmark,5,8,Denmark,DK,01-06-21,4933076.24,01-01-01,01-06-21,"4,933,076.24",01-01-01,DKK ,6.1,DKK ,6.1,"30,072,033","30,072,033"
23,Afghanistan,AFG23,CHF/000095/HAF10/8-2021/7949,2021,Government of Denmark,5,8,Denmark,DK,23-08-21,5537710.94,01-01-01,30-08-21,"5,537,710.94",01-01-01,DKK ,6.26,DKK ,6.26,"34,643,920","34,643,920"
23,Afghanistan,AFG23,CHF/000095/HAF10/6-2022/8830,2022,Government of Denmark,5,8,Denmark,DK,23-06-22,2482830.17,01-01-01,23-06-22,"2,482,830.17",01-01-01,DKK ,7.13,DKK ,7.13,"17,690,165","17,690,165"
23,Afghanistan,AFG23,CHF/000093/HAF10/4-2022/8717,2022,Government of Cyprus,45,45,Cyprus,CY,30-04-22,31731.83,01-01-01,05-07-22,"30,762.15",01-01-01,EUR ,0.92,EUR ,0.95,"29,193","29,193"
23,Afghanistan,AFG23,CHF/000090/HAF10/7-2022/8930,2022,Government of Croatia,1001,156,Croatia,HR,31-07-22,100000,01-01-01,13-09-22,"100,000.00",01-01-01,USD ,1,USD ,1,"100,000","100,000"
23,Afghanistan,AFG23,CHF/000064/HAF10/6-2022/8893,2022,Government of Bangladesh,1009,164,Bangladesh,BD,23-06-22,116009.28,01-01-01,28-06-22,"116,009.28",01-01-01,BDT ,93.12,BDT ,93.12,"10,802,784","10,802,784"
23,Afghanistan,AFG23,CHF/000061/HAF10/10-2022/9097,2022,Government of Belgium,4,6,Belgium,BE,21-10-22,2949684.51,01-01-01,02-12-22,"3,147,957.00",01-01-01,EUR ,1.03,EUR ,0.97,"3,044,074","3,044,074"
23,Afghanistan,AFG23,CHF/000117/HAF10/11-2022/9230,2022,Government of Germany,7,11,Germany,DE,25-11-22,62909796.66,01-01-01,09-12-22,"63,235,080.00",01-01-01,EUR ,0.97,EUR ,0.97,"61,148,322","61,148,322"
23,Afghanistan,AFG23,CHF/000117/HAF10/7-2022/8920,2022,Government of Germany,7,11,Germany,DE,21-07-22,48726299.19,01-01-01,26-08-22,"50,291,600.00",01-01-01,EUR ,1,EUR ,0.97,"48,531,394","48,531,394"
23,Afghanistan,AFG23,CHF/000124/HAF10/7-2022/8895,2022,Government of Guyana,8,12,Guyana,GY,14-07-22,25000,01-01-01,19-07-22,"25,000.00",01-01-01,USD ,1,USD ,1,"25,000","25,000"
23,Afghanistan,AFG23,CHF/000130/HAF10/5-2022/8719,2022,Government of Iceland,995,55,Iceland,IS,06-05-22,301087.48,01-01-01,01-06-22,"308,190.15",01-01-01,ISK ,131.04,ISK ,128.02,"39,454,503","39,454,503"
23,Afghanistan,AFG23,CHF/000134/HAF10/12-2022/9308,2022,Government of Ireland,129,13,Ireland,IE,13-12-22,1027232.22,01-01-01,23-12-22,"1,058,991.00",01-01-01,EUR ,0.97,EUR ,0.94,"993,334","993,334"
23,Afghanistan,AFG23,CHF/000055/HAF10/5-2022/8786,2022,Government of Australia,2,3,Australia,AU,17-05-22,2815645.88,01-01-01,01-06-22,"2,870,103.22",01-01-01,AUD ,1.42,AUD ,1.4,"4,006,664","4,006,664"
23,Afghanistan,AFG23,CHF/000055/HAF10/12-2021/7679,2022,Government of Australia,2,3,Australia,AU,29-04-21,1530283.23,01-01-01,14-01-22,"1,461,331.51",01-01-01,AUD ,1.31,AUD ,1.38,"2,010,792","2,010,792"
23,Afghanistan,AFG23,CHF/000055/HAF10/12-2021/8489,2022,Government of Australia,2,3,Australia,AU,24-12-21,1794068.66,01-01-01,14-01-22,"1,826,664.38",01-01-01,AUD ,1.4,AUD ,1.38,"2,513,490","2,513,490"
23,Afghanistan,AFG23,CHF/000055/HAF10/7-2022/8860,2022,Government of Australia,2,3,Australia,AU,07-07-22,700344.03,01-01-01,02-08-22,"703,762.72",01-01-01,AUD ,1.44,AUD ,1.43,"1,009,196","1,009,196"
23,Afghanistan,AFG23,CHF/000055/HAF10/8-2022/7679,2022,Government of Australia,2,3,Australia,AU,29-04-21,1536066.58,01-01-01,02-08-22,"1,407,525.44",01-01-01,AUD ,1.31,AUD ,1.43,"2,018,391","2,018,391"
23,Afghanistan,AFG23,CHF/000055/HAF10/8-2022/8786,2022,Government of Australia,2,3,Australia,AU,17-05-22,5673623.28,01-01-01,02-08-22,"5,630,101.76",01-01-01,AUD ,1.42,AUD ,1.43,"8,073,566","8,073,566"
23,Afghanistan,AFG23,CHF/000187/HAF10/3-2022/8617,2022,Government of Norway,12,17,Norway,NO,16-03-22,884627.49,01-01-01,04-10-22,"734,246.56",01-01-01,NOK ,8.94,NOK ,10.77,"7,908,570","7,908,570"
23,Afghanistan,AFG23,CHF/000204/HAF10/12-2022/9341,2022,Government of Republic of Korea,14,63,Republic of Korea,KR,13-12-22,1477130.87,01-01-01,19-12-22,"1,504,559.27",01-01-01,KRW ,1326.92,KRW ,1302.73,"1,960,034,498","1,960,034,498"
23,Afghanistan,AFG23,CHF/000195/HAF10/4-2022/8714,2022,Government of Philippines,85,85,Philippines,PH,26-04-22,200000,01-01-01,01-04-22,"200,000.00",01-01-01,USD ,1,USD ,1,"200,000","200,000"
23,Afghanistan,AFG23,CHF/000182/HAF10/4-2022/8686,2022,Government of Netherlands,11,16,Netherlands,NL,04-04-22,21628900,01-01-01,13-04-22,"21,628,900.00",01-01-01,EUR ,0.9,EUR ,0.9,"19,379,494","19,379,494"
23,Afghanistan,AFG23,CHF/000157/HAF10/10-2022/9084,2022,Government of Malaysia,69,69,Malaysia,MY,03-10-22,200000,01-01-01,21-10-22,"200,000.00",01-01-01,USD ,1,USD ,1,"200,000","200,000"
23,Afghanistan,AFG23,CHF/000157/HAF10/5-2022/8766,2022,Government of Malaysia,69,69,Malaysia,MY,23-05-22,100000,01-01-01,01-05-22,"100,000.00",01-01-01,USD ,1,USD ,1,"100,000","100,000"
23,Afghanistan,AFG23,CHF/000134/HAF10/4-2022/8715,2022,Government of Ireland,129,13,Ireland,IE,27-04-22,1639095.65,01-01-01,05-05-22,"1,584,000.00",01-01-01,EUR ,0.92,EUR ,0.95,"1,507,968","1,507,968"
23,Afghanistan,AFG23,CHF/000155/HAF10/4-2022/8713,2022,Government of Luxembourg,10,15,Luxembourg,LU,13-04-22,391396.57,01-01-01,06-05-22,"368,373.25",01-01-01,EUR ,0.9,EUR ,0.95,"350,691","350,691"
23,Afghanistan,AFG23,CHF/000232/HAF10/1-2022/5647,2022,Government of Switzerland,16,24,Switzerland,CH,01-01-19,999950,01-01-01,08-03-22,"999,950.00",01-01-01,USD ,1,USD ,1,"999,950","999,950"
23,Afghanistan,AFG23,CHF/000232/HAF10/7-2022/8905,2022,Government of Switzerland,16,24,Switzerland,CH,28-06-22,2222172,01-01-01,13-07-22,"2,222,172.00",01-01-01,USD ,1,USD ,1,"2,222,172","2,222,172"
23,Afghanistan,AFG23,CHF/000555/HAF10/7-2022/8973,2022,Sida,20,22,Sweden,SE,01-07-22,1995512.87,01-01-01,01-08-22,"1,956,411.73",01-01-01,SEK ,10.11,SEK ,10.31,"20,168,649","20,168,649"
23,Afghanistan,AFG23,CHF/000555/HAF10/3-2022/8614,2022,Sida,20,22,Sweden,SE,09-03-22,7496833.68,01-01-01,28-03-22,"7,277,222.46",01-01-01,SEK ,9.44,SEK ,9.73,"70,800,097","70,800,097"
23,Afghanistan,AFG23,CHF/013645/HAF10/2-2022/8580,2022,"Government of the United Kingdom (Foreign, Commonwealth & Development Office)",994,9,United Kingdom,GB,22-02-22,40653000,01-01-01,25-02-22,"40,653,000.00",01-01-01,GBP ,0.74,GBP ,0.74,"29,920,608","29,920,608"
23,Afghanistan,AFG23,CHF/013645/HAF10/6-2022/8823,2022,"Government of the United Kingdom (Foreign, Commonwealth & Development Office)",994,9,United Kingdom,GB,21-06-22,61005000,01-01-01,27-06-22,"61,005,000.00",01-01-01,GBP ,0.82,GBP ,0.82,"50,085,105","50,085,105"
23,Afghanistan,AFG23,CHF/012386/HAF10/3-2022/8637,2022,UN Foundation/UN Partnership Office,131,132,Private donations (through UNF),UNF,22-03-22,174365.99,01-01-01,10-05-22,"174,365.99",01-01-01,USD ,1,USD ,1,"174,366","174,366"
23,Afghanistan,AFG23,CHF/013645/HAF10/6-2023/8823001IN,2023,"Government of the United Kingdom (Foreign, Commonwealth & Development Office)",994,9,United Kingdom,GB,21-06-22,2405344.95,01-01-01,26-07-23,"2,564,660.00",01-01-01,GBP ,0.82,GBP ,0.77,"1,974,789","1,974,788"
23,Afghanistan,AFG23,ERF/AHF/75323/81871/2023,2023,Government of Netherlands,11,16,Netherlands,NL,22-05-23,27262813.52,23-02-23,31-05-23,"26,865,000.00",01-01-01,EUR,0.93,EUR,0.93,"25,000,000","25,011,315"
23,Afghanistan,AFG23,ERF/AHF/75456/81843/2023,2023,Government of Spain,15,21,Spain,ES,12-12-23,1096491.23,30-03-23,20-10-23,"1,062,699.26",01-01-01,EUR,0.93,EUR,0.94,"1,000,000","1,000,000"
23,Afghanistan,AFG23,ERF/AHF/75492/81737/2023,2023,Japan,60,60,Japan,JP,11-10-23,89365,13-04-23,08-12-23,"89,365.00",01-01-01,USD,1,USD,1,"89,365","89,365"
23,Afghanistan,AFG23,ERF/AHF/75515/81879/2023,2023,Government of Norway,12,17,Norway,NO,26-05-23,1878992.86,25-04-23,02-06-23,"1,814,432.08",01-01-01,NOK,10.44,NOK,11.02,"20,000,000","20,000,485"
23,Afghanistan,AFG23,ERF/AHF/75576/81845/2023,2023,Iceland,55,55,Iceland,IS,12-05-23,294572.5,12-05-23,26-05-23,"284,961.17",01-01-01,ISK,135.79,ISK,140.37,"40,000,000","39,999,999"
23,Afghanistan,AFG23,ERF/AHF/75582/81852/2023,2023,Government of Switzerland,16,24,Switzerland,CH,25-05-23,1675977.65,22-05-23,31-05-23,"1,675,977.65",01-01-01,CHF,0.9,CHF,0.9,"1,500,000","1,500,000"
23,Afghanistan,AFG23,ERF/AHF/75810/82146/2023,2023,Government of Republic of Korea,14,63,Republic of Korea,KR,19-10-23,1000000,11-10-23,31-10-23,"1,000,000.00",01-01-01,USD,1,USD,1,"1,000,000","1,000,000"
23,Afghanistan,AFG23,ERF/AHF/75816/82152/2023,2023,Government of Switzerland,16,24,Switzerland,CH,27-10-23,2552719.2,16-10-23,10-11-23,"2,549,889.14",01-01-01,CHF,0.9,CHF,0.9,"2,300,000","2,300,000"
23,Afghanistan,AFG23,ERF/AHF/75840/82189/2023,2023,Iceland,55,55,Iceland,IS,26-10-23,289603.24,26-10-23,18-12-23,"286,307.35",01-01-01,ISK,138.12,ISK,139.71,"40,000,000","40,000,000"
23,Afghanistan,AFG23,ERF/AHF/75867/82223/2023,2023,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,16-11-23,1223990.21,09-11-23,14-12-23,"1,267,427.12",01-01-01,GBP,0.82,GBP,0.79,"1,000,000","1,000,000"
23,Afghanistan,AFG23,ERF/AHF/75903/82279/2023,2023,Government of Cyprus,45,45,Cyprus,CY,22-11-23,105088.5,21-11-23,23-11-23,"105,088.50",01-01-01,EUR,0.94,EUR,0.94,"98,468","98,468"
23,Afghanistan,AFG23,ERF/AHF/75913/82292/2023,2023,Government of Switzerland,16,24,Switzerland,CH,05-12-23,1940639.27,24-11-23,12-12-23,"1,940,639.27",01-01-01,CHF,0.9,CHF,0.88,"1,700,000","1,700,000"
23,Afghanistan,AFG23,ERF/AHF/75935/82324/2023,2023,Government of Germany,7,11,Germany,DE,12-12-23,5482456.14,01-12-23,19-12-23,"5,393,743.26",01-01-01,EUR,0.91,EUR,0.93,"5,000,000","5,000,000"
23,Afghanistan,AFG23,ERF/AHF/76028/82439/2023,2023,Government of Denmark,5,8,Denmark,DK,20-12-23,2170767,19-12-23,10-01-24,"2,190,592.02",01-01-01,DKK,6.91,DKK,6.85,"15,000,000","14,998,984"
23,Afghanistan,AFG23,ERF/AHF/76042/82454/2023,2023,Portugal,86,86,Portugal,PT,26-12-23,215749.73,21-12-23,29-12-23,"215,749.73",01-01-01,EUR,0.93,EUR,0.93,"200,000","200,000"
23,Afghanistan,AFG23,CHF/000555/HAF10/3-2023/170000,2023,Sida,20,22,Sweden,SE,20-03-23,7668561.58,01-01-01,30-03-23,"7,668,561.58",01-01-01,SEK ,10.67,SEK ,10.67,"81,854,227","81,854,227"
23,Afghanistan,AFG23,CHF/000280/HAF10/10-2023/780006,2023,EUROPEAN UNION,105,105,European Commission,EU,24-10-23,3122808.18,01-01-01,12-12-23,"3,222,108.00",01-01-01,EUR ,0.94,EUR ,0.91,"2,938,562","2,938,562"
23,Afghanistan,AFG23,CHF/000280/HAF10/12-2022/9311001IN,2023,EUROPEAN UNION,105,105,European Commission,EU,16-12-22,3225774.24,01-01-01,23-01-23,"3,257,025.00",01-01-01,EUR ,0.94,EUR ,0.93,"3,025,776","3,025,776"
23,Afghanistan,AFG23,CHF/000137/HAF10/12-2022/9299001IN,2023,Government of Italy,9,14,Italy,IT,17-12-22,5232544.47,01-01-01,10-02-23,"5,346,543.27",01-01-01,EUR ,0.94,EUR ,0.92,"4,908,127","4,908,127"
23,Afghanistan,AFG23,CHF/000155/HAF10/3-2023/178002,2023,Government of Luxembourg,10,15,Luxembourg,LU,29-03-23,376596.53,01-01-01,13-04-23,"383,996.90",01-01-01,EUR ,0.93,EUR ,0.92,"351,741","351,741"
23,Afghanistan,AFG23,CHF/000134/HAF10/3-2023/148003,2023,Government of Ireland,129,13,Ireland,IE,23-03-23,1603775.75,01-01-01,05-04-23,"1,635,291.00",01-01-01,EUR ,0.93,EUR ,0.92,"1,497,927","1,497,927"
23,Afghanistan,AFG23,CHF/000055/HAF10/9-2023/644004,2023,Government of Australia,2,3,Australia,AU,15-09-23,5115875.21,01-01-01,29-09-23,"5,115,875.21",01-01-01,AUD ,1.56,AUD ,1.56,"7,965,418","7,965,418"
23,Afghanistan,AFG23,CHF/000055/HAF10/10-2023/701004,2023,Government of Australia,2,3,Australia,AU,12-10-23,629063.39,01-01-01,20-10-23,"631,893.36",01-01-01,AUD ,1.56,AUD ,1.56,"983,226","983,226"
